GeoName,Year,DataValue,Unit,Multiplier
"Petroleum, MT",2006,495,Number of persons,0
"Petroleum, MT",2007,470,Number of persons,0
"Petroleum, MT",2008,481,Number of persons,0
"Petroleum, MT",2009,488,Number of persons,0
"Petroleum, MT",2010,489,Number of persons,0
"Petroleum, MT",2011,491,Number of persons,0
"Petroleum, MT",2012,505,Number of persons,0
"Petroleum, MT",2013,504,Number of persons,0
"Petroleum, MT",2014,488,Number of persons,0
"Petroleum, MT",2015,474,Number of persons,0
"Phillips, MT",2009,4242,Number of persons,0
"Phillips, MT",2010,4259,Number of persons,0
"Phillips, MT",2011,4220,Number of persons,0
"Phillips, MT",2012,4184,Number of persons,0
"Phillips, MT",2013,4252,Number of persons,0
"Phillips, MT",2014,4291,Number of persons,0
"Phillips, MT",2015,4295,Number of persons,0
"Phillips, MT",2004,4295,Number of persons,0
"Phillips, MT",2005,4228,Number of persons,0
"Phillips, MT",2006,4166,Number of persons,0
"Phillips, MT",2007,4193,Number of persons,0
"Phillips, MT",2008,4182,Number of persons,0
"Pondera, MT",2004,6140,Number of persons,0
"Pondera, MT",2005,6148,Number of persons,0
"Pondera, MT",2006,6172,Number of persons,0
"Pondera, MT",2007,6169,Number of persons,0
"Pondera, MT",2008,6117,Number of persons,0
"Pondera, MT",2009,6109,Number of persons,0
"Pondera, MT",2010,6164,Number of persons,0
"Pondera, MT",2011,6208,Number of persons,0
"Pondera, MT",2012,6175,Number of persons,0
"Pondera, MT",2013,6252,Number of persons,0
"Pondera, MT",2014,6184,Number of persons,0
"Pondera, MT",2015,6155,Number of persons,0
"Powder River, MT",2004,1789,Number of persons,0
"Powder River, MT",2005,1739,Number of persons,0
"Powder River, MT",2006,1794,Number of persons,0
"Powder River, MT",2007,1761,Number of persons,0
"Powder River, MT",2008,1756,Number of persons,0
"Powder River, MT",2009,1738,Number of persons,0
"Powder River, MT",2010,1739,Number of persons,0
"Powder River, MT",2011,1741,Number of persons,0
"Powder River, MT",2012,1757,Number of persons,0
"Powder River, MT",2013,1758,Number of persons,0
"Powder River, MT",2014,1782,Number of persons,0
"Powder River, MT",2015,1774,Number of persons,0
"Powell, MT",2009,7093,Number of persons,0
"Powell, MT",2010,7022,Number of persons,0
"Powell, MT",2011,7099,Number of persons,0
"Powell, MT",2012,7104,Number of persons,0
"Powell, MT",2013,6992,Number of persons,0
"Powell, MT",2014,6926,Number of persons,0
"Powell, MT",2015,6853,Number of persons,0
"Powell, MT",2004,6872,Number of persons,0
"Powell, MT",2005,6997,Number of persons,0
"Powell, MT",2006,7115,Number of persons,0
"Powell, MT",2007,7117,Number of persons,0
"Powell, MT",2008,7036,Number of persons,0
"Prairie, MT",2004,1153,Number of persons,0
"Prairie, MT",2005,1098,Number of persons,0
"Prairie, MT",2006,1098,Number of persons,0
"Prairie, MT",2007,1083,Number of persons,0
"Prairie, MT",2008,1123,Number of persons,0
"Prairie, MT",2009,1139,Number of persons,0
"Prairie, MT",2010,1183,Number of persons,0
"Prairie, MT",2011,1142,Number of persons,0
"Prairie, MT",2012,1143,Number of persons,0
"Prairie, MT",2013,1166,Number of persons,0
"Prairie, MT",2014,1129,Number of persons,0
"Prairie, MT",2015,1145,Number of persons,0
"Ravalli, MT",2004,38739,Number of persons,0
"Ravalli, MT",2005,39012,Number of persons,0
"Ravalli, MT",2006,39555,Number of persons,0
"Ravalli, MT",2007,40023,Number of persons,0
"Ravalli, MT",2008,40223,Number of persons,0
"Ravalli, MT",2009,39956,Number of persons,0
"Ravalli, MT",2010,40310,Number of persons,0
"Ravalli, MT",2011,40317,Number of persons,0
"Ravalli, MT",2012,40469,Number of persons,0
"Ravalli, MT",2013,40513,Number of persons,0
"Ravalli, MT",2014,40543,Number of persons,0
"Ravalli, MT",2015,40896,Number of persons,0
"Richland, MT",2004,9096,Number of persons,0
"Richland, MT",2005,9207,Number of persons,0
"Richland, MT",2006,9267,Number of persons,0
"Richland, MT",2007,9356,Number of persons,0
"Richland, MT",2008,9430,Number of persons,0
"Richland, MT",2009,9679,Number of persons,0
"Richland, MT",2010,9770,Number of persons,0
"Richland, MT",2011,10202,Number of persons,0
"Richland, MT",2012,10889,Number of persons,0
"Richland, MT",2013,11319,Number of persons,0
"Richland, MT",2014,11752,Number of persons,0
"Richland, MT",2015,12183,Number of persons,0
"Roosevelt, MT",2004,10459,Number of persons,0
"Roosevelt, MT",2005,10437,Number of persons,0
"Roosevelt, MT",2006,10285,Number of persons,0
"Roosevelt, MT",2007,10166,Number of persons,0
"Roosevelt, MT",2008,10129,Number of persons,0
"Roosevelt, MT",2009,10334,Number of persons,0
"Roosevelt, MT",2010,10440,Number of persons,0
"Roosevelt, MT",2011,10475,Number of persons,0
"Roosevelt, MT",2012,10815,Number of persons,0
"Roosevelt, MT",2013,11029,Number of persons,0
"Roosevelt, MT",2014,11205,Number of persons,0
"Roosevelt, MT",2015,11318,Number of persons,0
"Rosebud, MT",2004,9136,Number of persons,0
"Rosebud, MT",2005,9131,Number of persons,0
"Rosebud, MT",2006,9057,Number of persons,0
"Rosebud, MT",2007,9089,Number of persons,0
"Rosebud, MT",2008,9095,Number of persons,0
"Rosebud, MT",2009,9174,Number of persons,0
"Rosebud, MT",2010,9231,Number of persons,0
"Rosebud, MT",2011,9258,Number of persons,0
"Rosebud, MT",2012,9222,Number of persons,0
"Rosebud, MT",2013,9121,Number of persons,0
"Rosebud, MT",2014,9088,Number of persons,0
"Rosebud, MT",2015,9060,Number of persons,0
"Sanders, MT",2004,10895,Number of persons,0
"Sanders, MT",2005,11002,Number of persons,0
"Sanders, MT",2006,11178,Number of persons,0
"Sanders, MT",2007,11364,Number of persons,0
"Sanders, MT",2008,11433,Number of persons,0
"Sanders, MT",2009,11471,Number of persons,0
"Sanders, MT",2010,11402,Number of persons,0
"Sanders, MT",2011,11436,Number of persons,0
"Sanders, MT",2012,11440,Number of persons,0
"Sanders, MT",2013,11401,Number of persons,0
"Sanders, MT",2014,11430,Number of persons,0
"Sanders, MT",2015,11438,Number of persons,0
"Sheridan, MT",2004,3683,Number of persons,0
"Sheridan, MT",2005,3573,Number of persons,0
"Sheridan, MT",2006,3507,Number of persons,0
"Sheridan, MT",2007,3469,Number of persons,0
"Sheridan, MT",2008,3385,Number of persons,0
"Sheridan, MT",2009,3387,Number of persons,0
"Sheridan, MT",2010,3374,Number of persons,0
"Sheridan, MT",2011,3450,Number of persons,0
"Sheridan, MT",2012,3609,Number of persons,0
"Sheridan, MT",2013,3714,Number of persons,0
"Sheridan, MT",2014,3778,Number of persons,0
"Sheridan, MT",2015,3818,Number of persons,0
"Silver Bow, MT",2004,33416,Number of persons,0
"Silver Bow, MT",2005,33414,Number of persons,0
"Silver Bow, MT",2006,33441,Number of persons,0
"Silver Bow, MT",2007,33489,Number of persons,0
"Silver Bow, MT",2008,33812,Number of persons,0
"Silver Bow, MT",2009,34008,Number of persons,0
"Silver Bow, MT",2010,34236,Number of persons,0
"Silver Bow, MT",2011,34421,Number of persons,0
"Silver Bow, MT",2012,34495,Number of persons,0
"Silver Bow, MT",2013,34609,Number of persons,0
"Silver Bow, MT",2014,34798,Number of persons,0
"Silver Bow, MT",2015,34743,Number of persons,0
"Stillwater, MT",2004,8435,Number of persons,0
"Stillwater, MT",2005,8481,Number of persons,0
"Stillwater, MT",2006,8659,Number of persons,0
"Stillwater, MT",2007,8867,Number of persons,0
"Stillwater, MT",2008,8945,Number of persons,0
"Stillwater, MT",2009,9077,Number of persons,0
"Stillwater, MT",2010,9091,Number of persons,0
"Stillwater, MT",2011,9050,Number of persons,0
"Stillwater, MT",2012,8977,Number of persons,0
"Stillwater, MT",2013,8982,Number of persons,0
"Stillwater, MT",2014,8882,Number of persons,0
"Stillwater, MT",2015,8982,Number of persons,0
"Sweet Grass, MT",2004,3676,Number of persons,0
"Sweet Grass, MT",2005,3675,Number of persons,0
"Sweet Grass, MT",2006,3697,Number of persons,0
"Sweet Grass, MT",2007,3778,Number of persons,0
"Sweet Grass, MT",2008,3755,Number of persons,0
"Sweet Grass, MT",2009,3731,Number of persons,0
"Sweet Grass, MT",2010,3617,Number of persons,0
"Sweet Grass, MT",2011,3582,Number of persons,0
"Sweet Grass, MT",2012,3576,Number of persons,0
"Sweet Grass, MT",2013,3653,Number of persons,0
"Sweet Grass, MT",2014,3632,Number of persons,0
"Sweet Grass, MT",2015,3611,Number of persons,0
"Teton, MT",2004,6209,Number of persons,0
"Teton, MT",2005,6105,Number of persons,0
"Teton, MT",2006,6110,Number of persons,0
"Teton, MT",2007,6143,Number of persons,0
"Teton, MT",2008,6143,Number of persons,0
"Teton, MT",2009,6050,Number of persons,0
"Teton, MT",2010,6074,Number of persons,0
"Teton, MT",2011,6059,Number of persons,0
"Teton, MT",2012,6057,Number of persons,0
"Teton, MT",2013,6051,Number of persons,0
"Teton, MT",2014,6032,Number of persons,0
"Teton, MT",2015,6062,Number of persons,0
"Toole, MT",2004,5069,Number of persons,0
"Toole, MT",2005,5130,Number of persons,0
"Toole, MT",2006,5085,Number of persons,0
"Toole, MT",2007,4969,Number of persons,0
"Toole, MT",2008,5079,Number of persons,0
"Toole, MT",2009,5245,Number of persons,0
"Toole, MT",2010,5350,Number of persons,0
"Toole, MT",2011,5193,Number of persons,0
"Toole, MT",2012,5284,Number of persons,0
"Toole, MT",2013,5220,Number of persons,0
"Toole, MT",2014,5245,Number of persons,0
"Toole, MT",2015,5235,Number of persons,0
"Treasure, MT",2004,799,Number of persons,0
"Treasure, MT",2005,766,Number of persons,0
"Treasure, MT",2006,759,Number of persons,0
"Treasure, MT",2007,748,Number of persons,0
"Treasure, MT",2008,754,Number of persons,0
"Treasure, MT",2009,720,Number of persons,0
"Treasure, MT",2010,716,Number of persons,0
"Treasure, MT",2011,717,Number of persons,0
"Treasure, MT",2012,731,Number of persons,0
"Treasure, MT",2013,708,Number of persons,0
"Treasure, MT",2014,710,Number of persons,0
"Treasure, MT",2015,712,Number of persons,0
"Valley, MT",2009,7349,Number of persons,0
"Valley, MT",2010,7383,Number of persons,0
"Valley, MT",2011,7486,Number of persons,0
"Valley, MT",2012,7549,Number of persons,0
"Valley, MT",2013,7700,Number of persons,0
"Valley, MT",2014,7719,Number of persons,0
"Valley, MT",2015,7732,Number of persons,0
"Valley, MT",2004,7422,Number of persons,0
"Valley, MT",2005,7367,Number of persons,0
"Valley, MT",2006,7272,Number of persons,0
"Valley, MT",2007,7332,Number of persons,0
"Valley, MT",2008,7415,Number of persons,0
"Wheatland, MT",2004,2113,Number of persons,0
"Wheatland, MT",2015,2078,Number of persons,0
"Wheatland, MT",2014,2063,Number of persons,0
"Wheatland, MT",2013,2101,Number of persons,0
"Wheatland, MT",2012,2075,Number of persons,0
"Wheatland, MT",2011,2123,Number of persons,0
"Wheatland, MT",2010,2154,Number of persons,0
"Wheatland, MT",2009,2158,Number of persons,0
"Wheatland, MT",2008,2151,Number of persons,0
"Wheatland, MT",2007,2080,Number of persons,0
"Wheatland, MT",2006,2035,Number of persons,0
"Wheatland, MT",2005,2086,Number of persons,0
"Wibaux, MT",2004,1019,Number of persons,0
"Wibaux, MT",2005,995,Number of persons,0
"Wibaux, MT",2006,984,Number of persons,0
"Wibaux, MT",2007,1014,Number of persons,0
"Wibaux, MT",2008,986,Number of persons,0
"Wibaux, MT",2009,1030,Number of persons,0
"Wibaux, MT",2010,1008,Number of persons,0
"Wibaux, MT",2011,981,Number of persons,0
"Wibaux, MT",2012,1031,Number of persons,0
"Wibaux, MT",2013,1097,Number of persons,0
"Wibaux, MT",2014,1079,Number of persons,0
"Wibaux, MT",2015,1065,Number of persons,0
"Yellowstone, MT",2004,135441,Number of persons,0
"Yellowstone, MT",2005,137623,Number of persons,0
"Yellowstone, MT",2006,139582,Number of persons,0
"Yellowstone, MT",2007,141518,Number of persons,0
"Yellowstone, MT",2008,144255,Number of persons,0
"Yellowstone, MT",2009,146465,Number of persons,0
"Yellowstone, MT",2010,148451,Number of persons,0
"Yellowstone, MT",2011,150041,Number of persons,0
"Yellowstone, MT",2012,152118,Number of persons,0
"Yellowstone, MT",2013,154480,Number of persons,0
"Yellowstone, MT",2014,156199,Number of persons,0
"Yellowstone, MT",2015,157679,Number of persons,0
"Adams, NE",2004,30740,Number of persons,0
"Adams, NE",2005,30987,Number of persons,0
"Adams, NE",2006,30910,Number of persons,0
"Adams, NE",2007,30892,Number of persons,0
"Adams, NE",2008,31160,Number of persons,0
"Adams, NE",2009,31280,Number of persons,0
"Adams, NE",2010,31325,Number of persons,0
"Adams, NE",2011,31189,Number of persons,0
"Adams, NE",2012,31318,Number of persons,0
"Adams, NE",2013,31486,Number of persons,0
"Adams, NE",2014,31336,Number of persons,0
"Adams, NE",2015,31496,Number of persons,0
"Antelope, NE",2009,6739,Number of persons,0
"Antelope, NE",2010,6679,Number of persons,0
"Antelope, NE",2011,6624,Number of persons,0
"Antelope, NE",2012,6555,Number of persons,0
"Antelope, NE",2013,6478,Number of persons,0
"Antelope, NE",2014,6428,Number of persons,0
"Antelope, NE",2015,6424,Number of persons,0
"Antelope, NE",2004,7063,Number of persons,0
"Antelope, NE",2005,6994,Number of persons,0
"Antelope, NE",2006,6836,Number of persons,0
"Antelope, NE",2007,6767,Number of persons,0
"Antelope, NE",2008,6704,Number of persons,0
"Arthur, NE",2004,433,Number of persons,0
"Arthur, NE",2005,428,Number of persons,0
"Arthur, NE",2006,450,Number of persons,0
"Arthur, NE",2007,457,Number of persons,0
"Arthur, NE",2008,453,Number of persons,0
"Arthur, NE",2009,442,Number of persons,0
"Arthur, NE",2010,464,Number of persons,0
"Arthur, NE",2011,464,Number of persons,0
"Arthur, NE",2012,471,Number of persons,0
"Arthur, NE",2013,443,Number of persons,0
"Arthur, NE",2014,437,Number of persons,0
"Arthur, NE",2015,433,Number of persons,0
"Banner, NE",2004,749,Number of persons,0
"Banner, NE",2005,731,Number of persons,0
"Banner, NE",2006,733,Number of persons,0
"Banner, NE",2007,715,Number of persons,0
"Banner, NE",2008,677,Number of persons,0
"Banner, NE",2009,686,Number of persons,0
"Banner, NE",2010,693,Number of persons,0
"Banner, NE",2011,648,Number of persons,0
"Banner, NE",2012,667,Number of persons,0
"Banner, NE",2013,652,Number of persons,0
"Banner, NE",2014,635,Number of persons,0
"Banner, NE",2015,665,Number of persons,0
"Blaine, NE",2009,477,Number of persons,0
"Blaine, NE",2010,477,Number of persons,0
"Blaine, NE",2011,472,Number of persons,0
"Blaine, NE",2012,492,Number of persons,0
"Blaine, NE",2013,460,Number of persons,0
"Blaine, NE",2014,477,Number of persons,0
"Blaine, NE",2015,462,Number of persons,0
"Blaine, NE",2004,515,Number of persons,0
"Blaine, NE",2005,492,Number of persons,0
"Blaine, NE",2006,493,Number of persons,0
"Blaine, NE",2007,463,Number of persons,0
"Blaine, NE",2008,456,Number of persons,0
"Boone, NE",2004,5813,Number of persons,0
"Boone, NE",2005,5746,Number of persons,0
"Boone, NE",2006,5623,Number of persons,0
"Boone, NE",2007,5582,Number of persons,0
"Boone, NE",2008,5548,Number of persons,0
"Boone, NE",2009,5514,Number of persons,0
"Boone, NE",2010,5518,Number of persons,0
"Boone, NE",2011,5438,Number of persons,0
"Boone, NE",2012,5488,Number of persons,0
"Boone, NE",2013,5481,Number of persons,0
"Boone, NE",2014,5465,Number of persons,0
"Boone, NE",2015,5444,Number of persons,0
"Box Butte, NE",2004,11528,Number of persons,0
"Box Butte, NE",2005,11422,Number of persons,0
"Box Butte, NE",2006,11338,Number of persons,0
"Box Butte, NE",2007,11409,Number of persons,0
"Box Butte, NE",2008,11482,Number of persons,0
"Box Butte, NE",2009,11347,Number of persons,0
"Box Butte, NE",2010,11280,Number of persons,0
"Box Butte, NE",2011,11315,Number of persons,0
"Box Butte, NE",2012,11301,Number of persons,0
"Box Butte, NE",2013,11347,Number of persons,0
"Box Butte, NE",2014,11362,Number of persons,0
"Box Butte, NE",2015,11399,Number of persons,0
"Boyd, NE",2004,2246,Number of persons,0
"Boyd, NE",2005,2219,Number of persons,0
"Boyd, NE",2006,2143,Number of persons,0
"Boyd, NE",2007,2109,Number of persons,0
"Boyd, NE",2008,2102,Number of persons,0
"Boyd, NE",2009,2075,Number of persons,0
"Boyd, NE",2010,2104,Number of persons,0
"Boyd, NE",2011,2073,Number of persons,0
"Boyd, NE",2012,2048,Number of persons,0
"Boyd, NE",2013,1998,Number of persons,0
"Boyd, NE",2014,1996,Number of persons,0
"Boyd, NE",2015,1975,Number of persons,0
"Brown, NE",2004,3441,Number of persons,0
"Brown, NE",2005,3329,Number of persons,0
"Brown, NE",2006,3319,Number of persons,0
"Brown, NE",2007,3225,Number of persons,0
"Brown, NE",2008,3149,Number of persons,0
"Brown, NE",2009,3115,Number of persons,0
"Brown, NE",2010,3153,Number of persons,0
"Brown, NE",2011,3089,Number of persons,0
"Brown, NE",2012,3036,Number of persons,0
"Brown, NE",2013,2936,Number of persons,0
"Brown, NE",2014,2944,Number of persons,0
"Brown, NE",2015,2946,Number of persons,0
"Buffalo, NE",2004,43753,Number of persons,0
"Buffalo, NE",2005,44131,Number of persons,0
"Buffalo, NE",2006,44645,Number of persons,0
"Buffalo, NE",2007,45060,Number of persons,0
"Buffalo, NE",2008,45343,Number of persons,0
"Buffalo, NE",2009,45970,Number of persons,0
"Buffalo, NE",2010,46177,Number of persons,0
"Buffalo, NE",2011,46832,Number of persons,0
"Buffalo, NE",2012,47652,Number of persons,0
"Buffalo, NE",2013,48028,Number of persons,0
"Buffalo, NE",2014,48238,Number of persons,0
"Buffalo, NE",2015,48627,Number of persons,0
"Burt, NE",2004,7399,Number of persons,0
"Burt, NE",2005,7225,Number of persons,0
"Burt, NE",2006,7122,Number of persons,0
"Burt, NE",2007,6999,Number of persons,0
"Burt, NE",2008,6967,Number of persons,0
"Burt, NE",2009,6885,Number of persons,0
"Burt, NE",2010,6847,Number of persons,0
"Burt, NE",2011,6814,Number of persons,0
"Burt, NE",2012,6738,Number of persons,0
"Burt, NE",2013,6651,Number of persons,0
"Burt, NE",2014,6651,Number of persons,0
"Burt, NE",2015,6667,Number of persons,0
"Butler, NE",2004,8631,Number of persons,0
"Butler, NE",2005,8479,Number of persons,0
"Butler, NE",2006,8396,Number of persons,0
"Butler, NE",2007,8375,Number of persons,0
"Butler, NE",2008,8355,Number of persons,0
"Butler, NE",2009,8387,Number of persons,0
"Butler, NE",2010,8384,Number of persons,0
